ngay_ban,san_pham,khu_vuc,so_cuoc_goi,thoi_gian_trung_binh,so_luong_ban,camera_truoc,ram,the_nho,dung_luong_pin,man_hinh_rong,don_gia
2018-12-13,Realme 6 Pro,Bắc Ninh,887,329,2350,64,8,256,4300,6.6,4650000
2018-12-14,Realme 6 Pro,Bắc Ninh,379,288,3939,64,8,256,4300,6.6,4650000
2018-12-15,Realme 6 Pro,Bắc Ninh,796,376,1623,64,8,256,4300,6.6,4650000
2018-12-16,Realme 6 Pro,Bắc Ninh,838,490,3751,64,8,256,4300,6.6,4650000
2018-12-17,Realme 6 Pro,Bắc Ninh,446,437,3529,64,8,256,4300,6.6,4650000
2018-12-18,Realme 6 Pro,Bắc Ninh,574,394,5847,64,8,256,4300,6.6,4650000
2018-12-19,Realme 6 Pro,Bắc Ninh,1286,388,3292,64,8,256,4300,6.6,4650000
2018-12-20,Realme 6 Pro,Bắc Ninh,836,417,1803,64,8,256,4300,6.6,4650000
2018-12-21,Realme 6 Pro,Bắc Ninh,812,259,1793,64,8,256,4300,6.6,4650000
2018-12-22,Realme 6 Pro,Bắc Ninh,1251,249,5966,64,8,256,4300,6.6,4650000
2018-12-23,Realme 6 Pro,Bắc Ninh,961,301,1060,64,8,256,4300,6.6,4650000
2018-12-24,Realme 6 Pro,Bắc Ninh,652,385,1772,64,8,256,4300,6.6,4650000
2018-12-25,Realme 6 Pro,Bắc Ninh,446,229,2161,64,8,256,4300,6.6,4650000
2018-12-26,Realme 6 Pro,Bắc Ninh,1244,407,2591,64,8,256,4300,6.6,4650000
2018-12-27,Realme 6 Pro,Bắc Ninh,1053,434,4739,64,8,256,4300,6.6,4650000
2018-12-28,Realme 6 Pro,Bắc Ninh,737,255,2805,64,8,256,4300,6.6,4650000
2018-12-29,Realme 6 Pro,Bắc Ninh,954,271,2378,64,8,256,4300,6.6,4650000
2018-12-30,Realme 6 Pro,Bắc Ninh,317,364,5277,64,8,256,4300,6.6,4650000
2018-12-31,Realme 6 Pro,Bắc Ninh,1191,430,4650,64,8,256,4300,6.6,4650000
2019-01-01,Realme 6 Pro,Bắc Ninh,1058,273,4251,64,8,256,4300,6.6,4650000
2019-01-02,Realme 6 Pro,Bắc Ninh,399,414,1261,64,8,256,4300,6.6,4650000
2019-01-03,Realme 6 Pro,Bắc Ninh,1220,334,1056,64,8,256,4300,6.6,4650000
2019-01-04,Realme 6 Pro,Bắc Ninh,1269,461,4574,64,8,256,4300,6.6,4650000
2019-01-05,Realme 6 Pro,Bắc Ninh,1051,413,3403,64,8,256,4300,6.6,4650000
2019-01-06,Realme 6 Pro,Bắc Ninh,1019,357,2779,64,8,256,4300,6.6,4650000
2019-01-07,Realme 6 Pro,Bắc Ninh,1279,252,5023,64,8,256,4300,6.6,4650000
2019-01-08,Realme 6 Pro,Bắc Ninh,810,304,4560,64,8,256,4300,6.6,4650000
2019-01-09,Realme 6 Pro,Bắc Ninh,1091,485,4893,64,8,256,4300,6.6,4650000
2019-01-10,Realme 6 Pro,Bắc Ninh,955,506,3671,64,8,256,4300,6.6,4650000
2019-01-11,Realme 6 Pro,Bắc Ninh,766,447,3197,64,8,256,4300,6.6,4650000
2019-01-12,Realme 6 Pro,Bắc Ninh,411,455,2509,64,8,256,4300,6.6,4650000
2019-01-13,Realme 6 Pro,Bắc Ninh,505,481,4449,64,8,256,4300,6.6,4650000
2019-01-14,Realme 6 Pro,Bắc Ninh,567,229,1019,64,8,256,4300,6.6,4650000
2019-01-15,Realme 6 Pro,Bắc Ninh,1274,412,3021,64,8,256,4300,6.6,4650000
2019-01-16,Realme 6 Pro,Bắc Ninh,1224,244,4386,64,8,256,4300,6.6,4650000
2019-01-17,Realme 6 Pro,Bắc Ninh,934,455,5634,64,8,256,4300,6.6,4650000
2019-01-18,Realme 6 Pro,Bắc Ninh,442,504,3425,64,8,256,4300,6.6,4650000
2019-01-19,Realme 6 Pro,Bắc Ninh,311,470,2961,64,8,256,4300,6.6,4650000
2018-03-29,Realme 6 Pro,Bắc Ninh,719,253,2990,64,8,256,4300,6.6,4650000
2018-03-30,Realme 6 Pro,Bắc Ninh,735,378,3169,64,8,256,4300,6.6,4650000
2018-03-31,Realme 6 Pro,Bắc Ninh,443,465,4068,64,8,256,4300,6.6,4650000
2018-04-01,Realme 6 Pro,Bắc Ninh,1189,349,4547,64,8,256,4300,6.6,4650000
2018-04-02,Realme 6 Pro,Bắc Ninh,573,432,3310,64,8,256,4300,6.6,4650000
2018-04-03,Realme 6 Pro,Bắc Ninh,460,329,5400,64,8,256,4300,6.6,4650000
2018-04-04,Realme 6 Pro,Bắc Ninh,1092,464,4992,64,8,256,4300,6.6,4650000
2018-04-05,Realme 6 Pro,Bắc Ninh,308,339,3879,64,8,256,4300,6.6,4650000
2018-04-06,Realme 6 Pro,Bắc Ninh,498,319,3222,64,8,256,4300,6.6,4650000
2018-04-07,Realme 6 Pro,Bắc Ninh,766,283,1165,64,8,256,4300,6.6,4650000
2018-04-08,Realme 6 Pro,Bắc Ninh,1274,446,1960,64,8,256,4300,6.6,4650000
2018-04-09,Realme 6 Pro,Bắc Ninh,872,304,3062,64,8,256,4300,6.6,4650000
2018-04-10,Realme 6 Pro,Bắc Ninh,1298,294,4317,64,8,256,4300,6.6,4650000
2018-04-11,Realme 6 Pro,Bắc Ninh,805,462,5241,64,8,256,4300,6.6,4650000
2018-04-12,Realme 6 Pro,Bắc Ninh,1220,447,3630,64,8,256,4300,6.6,4650000
2018-04-13,Realme 6 Pro,Bắc Ninh,1059,359,3848,64,8,256,4300,6.6,4650000
2018-04-14,Realme 6 Pro,Bắc Ninh,490,400,3957,64,8,256,4300,6.6,4650000
2018-04-15,Realme 6 Pro,Bắc Ninh,416,365,4026,64,8,256,4300,6.6,4650000
2018-04-16,Realme 6 Pro,Bắc Ninh,416,331,4909,64,8,256,4300,6.6,4650000
2018-04-17,Realme 6 Pro,Bắc Ninh,1217,232,1704,64,8,256,4300,6.6,4650000
2018-04-18,Realme 6 Pro,Bắc Ninh,369,385,3119,64,8,256,4300,6.6,4650000
2018-04-19,Realme 6 Pro,Bắc Ninh,371,233,5249,64,8,256,4300,6.6,4650000
2018-04-20,Realme 6 Pro,Bắc Ninh,1214,258,2940,64,8,256,4300,6.6,4650000
2018-04-21,Realme 6 Pro,Bắc Ninh,690,351,5072,64,8,256,4300,6.6,4650000
2018-04-22,Realme 6 Pro,Bắc Ninh,1216,218,5069,64,8,256,4300,6.6,4650000
2018-04-23,Realme 6 Pro,Bắc Ninh,418,390,1258,64,8,256,4300,6.6,4650000
2018-04-24,Realme 6 Pro,Bắc Ninh,993,313,2004,64,8,256,4300,6.6,4650000
2018-04-25,Realme 6 Pro,Bắc Ninh,456,288,4420,64,8,256,4300,6.6,4650000
2018-04-26,Realme 6 Pro,Bắc Ninh,383,423,5221,64,8,256,4300,6.6,4650000
2018-04-27,Realme 6 Pro,Bắc Ninh,543,497,5908,64,8,256,4300,6.6,4650000
2018-04-28,Realme 6 Pro,Bắc Ninh,692,359,5116,64,8,256,4300,6.6,4650000
2018-04-29,Realme 6 Pro,Bắc Ninh,983,378,5013,64,8,256,4300,6.6,4650000
2018-04-30,Realme 6 Pro,Bắc Ninh,1223,278,1974,64,8,256,4300,6.6,4650000
2018-05-01,Realme 6 Pro,Bắc Ninh,395,478,5377,64,8,256,4300,6.6,4650000
2018-05-02,Realme 6 Pro,Bắc Ninh,1018,410,1934,64,8,256,4300,6.6,4650000
2018-05-03,Realme 6 Pro,Bắc Ninh,713,320,1451,64,8,256,4300,6.6,4650000
2018-05-04,Realme 6 Pro,Bắc Ninh,721,292,1256,64,8,256,4300,6.6,4650000
2018-05-05,Realme 6 Pro,Bắc Ninh,1249,308,2796,64,8,256,4300,6.6,4650000
2018-05-06,Realme 6 Pro,Bắc Ninh,741,367,1483,64,8,256,4300,6.6,4650000
2018-05-07,Realme 6 Pro,Bắc Ninh,876,503,5027,64,8,256,4300,6.6,4650000
2018-05-08,Realme 6 Pro,Bắc Ninh,737,256,2526,64,8,256,4300,6.6,4650000
2018-05-09,Realme 6 Pro,Bắc Ninh,622,273,1995,64,8,256,4300,6.6,4650000
2018-05-10,Realme 6 Pro,Bắc Ninh,348,336,4481,64,8,256,4300,6.6,4650000
2018-05-11,Realme 6 Pro,Bắc Ninh,1062,505,4913,64,8,256,4300,6.6,4650000
2018-05-12,Realme 6 Pro,Bắc Ninh,643,220,4145,64,8,256,4300,6.6,4650000
2018-05-13,Realme 6 Pro,Bắc Ninh,729,506,3046,64,8,256,4300,6.6,4650000
2018-05-14,Realme 6 Pro,Bắc Ninh,970,236,4919,64,8,256,4300,6.6,4650000
2018-05-15,Realme 6 Pro,Bắc Ninh,1048,455,3586,64,8,256,4300,6.6,4650000
2018-05-16,Realme 6 Pro,Bắc Ninh,1177,430,3049,64,8,256,4300,6.6,4650000
2018-05-17,Realme 6 Pro,Bắc Ninh,893,325,3180,64,8,256,4300,6.6,4650000
2018-05-18,Realme 6 Pro,Bắc Ninh,1022,483,4933,64,8,256,4300,6.6,4650000
2018-05-19,Realme 6 Pro,Bắc Ninh,628,472,5077,64,8,256,4300,6.6,4650000
2018-05-20,Realme 6 Pro,Bắc Ninh,941,366,2248,64,8,256,4300,6.6,4650000
2018-05-21,Realme 6 Pro,Bắc Ninh,429,267,3204,64,8,256,4300,6.6,4650000
2018-05-22,Realme 6 Pro,Bắc Ninh,1175,283,3098,64,8,256,4300,6.6,4650000
2018-05-23,Realme 6 Pro,Bắc Ninh,838,278,5372,64,8,256,4300,6.6,4650000
2018-05-24,Realme 6 Pro,Bắc Ninh,477,292,5723,64,8,256,4300,6.6,4650000
2018-05-25,Realme 6 Pro,Bắc Ninh,1009,501,5405,64,8,256,4300,6.6,4650000
2018-05-26,Realme 6 Pro,Bắc Ninh,474,327,1224,64,8,256,4300,6.6,4650000
2018-05-27,Realme 6 Pro,Bắc Ninh,1058,342,3625,64,8,256,4300,6.6,4650000
2018-05-28,Realme 6 Pro,Bắc Ninh,959,480,5555,64,8,256,4300,6.6,4650000
2018-05-29,Realme 6 Pro,Bắc Ninh,684,211,5994,64,8,256,4300,6.6,4650000
2018-05-30,Realme 6 Pro,Bắc Ninh,1234,404,5077,64,8,256,4300,6.6,4650000
2018-05-31,Realme 6 Pro,Bắc Ninh,584,251,4514,64,8,256,4300,6.6,4650000
2018-06-01,Realme 6 Pro,Bắc Ninh,522,218,3362,64,8,256,4300,6.6,4650000
2018-06-02,Realme 6 Pro,Bắc Ninh,1133,420,3323,64,8,256,4300,6.6,4650000
2018-06-03,Realme 6 Pro,Bắc Ninh,428,364,3422,64,8,256,4300,6.6,4650000
2018-06-04,Realme 6 Pro,Bắc Ninh,1032,220,2752,64,8,256,4300,6.6,4650000
2018-06-05,Realme 6 Pro,Bắc Ninh,1106,275,2898,64,8,256,4300,6.6,4650000
2018-06-06,Realme 6 Pro,Bắc Ninh,494,222,1443,64,8,256,4300,6.6,4650000
2018-06-07,Realme 6 Pro,Bắc Ninh,504,504,3233,64,8,256,4300,6.6,4650000
2018-06-08,Realme 6 Pro,Bắc Ninh,822,471,3362,64,8,256,4300,6.6,4650000
2018-06-09,Realme 6 Pro,Bắc Ninh,490,343,2287,64,8,256,4300,6.6,4650000
2018-06-10,Realme 6 Pro,Bắc Ninh,721,465,2045,64,8,256,4300,6.6,4650000
2018-06-11,Realme 6 Pro,Bắc Ninh,1119,290,4482,64,8,256,4300,6.6,4650000
2018-06-12,Realme 6 Pro,Bắc Ninh,1109,444,4718,64,8,256,4300,6.6,4650000
2018-06-13,Realme 6 Pro,Bắc Ninh,539,347,2308,64,8,256,4300,6.6,4650000
2018-06-14,Realme 6 Pro,Bắc Ninh,812,477,4303,64,8,256,4300,6.6,4650000
2018-06-15,Realme 6 Pro,Bắc Ninh,923,477,2306,64,8,256,4300,6.6,4650000
2018-06-16,Realme 6 Pro,Bắc Ninh,1138,239,1976,64,8,256,4300,6.6,4650000
2018-06-17,Realme 6 Pro,Bắc Ninh,612,275,2475,64,8,256,4300,6.6,4650000
2018-06-18,Realme 6 Pro,Bắc Ninh,755,320,5772,64,8,256,4300,6.6,4650000
2018-06-19,Realme 6 Pro,Bắc Ninh,983,490,5838,64,8,256,4300,6.6,4650000
2018-06-20,Realme 6 Pro,Bắc Ninh,779,276,3493,64,8,256,4300,6.6,4650000
2018-06-21,Realme 6 Pro,Bắc Ninh,323,253,5444,64,8,256,4300,6.6,4650000
2018-06-22,Realme 6 Pro,Bắc Ninh,410,343,4390,64,8,256,4300,6.6,4650000
2018-06-23,Realme 6 Pro,Bắc Ninh,1233,255,4177,64,8,256,4300,6.6,4650000
2018-06-24,Realme 6 Pro,Bắc Ninh,1280,498,1378,64,8,256,4300,6.6,4650000
2018-06-25,Realme 6 Pro,Bắc Ninh,326,234,3344,64,8,256,4300,6.6,4650000
2018-06-26,Realme 6 Pro,Bắc Ninh,977,372,2911,64,8,256,4300,6.6,4650000
2018-06-27,Realme 6 Pro,Bắc Ninh,626,447,5003,64,8,256,4300,6.6,4650000
2018-06-28,Realme 6 Pro,Bắc Ninh,778,442,3153,64,8,256,4300,6.6,4650000
2018-06-29,Realme 6 Pro,Bắc Ninh,910,342,4204,64,8,256,4300,6.6,4650000
2018-06-30,Realme 6 Pro,Bắc Ninh,509,399,4770,64,8,256,4300,6.6,4650000
2018-07-01,Realme 6 Pro,Bắc Ninh,839,466,3928,64,8,256,4300,6.6,4650000
2018-07-02,Realme 6 Pro,Bắc Ninh,373,499,4442,64,8,256,4300,6.6,4650000
2018-07-03,Realme 6 Pro,Bắc Ninh,1154,344,2137,64,8,256,4300,6.6,4650000
2018-07-04,Realme 6 Pro,Bắc Ninh,378,234,2426,64,8,256,4300,6.6,4650000
2018-07-05,Realme 6 Pro,Bắc Ninh,491,464,3763,64,8,256,4300,6.6,4650000
2018-07-06,Realme 6 Pro,Bắc Ninh,417,231,3093,64,8,256,4300,6.6,4650000
2018-07-07,Realme 6 Pro,Bắc Ninh,614,269,3230,64,8,256,4300,6.6,4650000
2018-07-08,Realme 6 Pro,Bắc Ninh,1119,307,2463,64,8,256,4300,6.6,4650000
2018-07-09,Realme 6 Pro,Bắc Ninh,597,380,5148,64,8,256,4300,6.6,4650000
2018-07-10,Realme 6 Pro,Bắc Ninh,560,335,2341,64,8,256,4300,6.6,4650000
2018-07-11,Realme 6 Pro,Bắc Ninh,1211,370,4185,64,8,256,4300,6.6,4650000
2018-07-12,Realme 6 Pro,Bắc Ninh,394,298,3981,64,8,256,4300,6.6,4650000
2018-07-13,Realme 6 Pro,Bắc Ninh,1116,390,1460,64,8,256,4300,6.6,4650000
2018-07-14,Realme 6 Pro,Bắc Ninh,658,247,2311,64,8,256,4300,6.6,4650000
2018-07-15,Realme 6 Pro,Bắc Ninh,1131,280,1082,64,8,256,4300,6.6,4650000
2018-07-16,Realme 6 Pro,Bắc Ninh,818,491,4266,64,8,256,4300,6.6,4650000
2018-07-17,Realme 6 Pro,Bắc Ninh,864,293,4031,64,8,256,4300,6.6,4650000
2018-07-18,Realme 6 Pro,Bắc Ninh,1136,284,5332,64,8,256,4300,6.6,4650000
2018-07-19,Realme 6 Pro,Bắc Ninh,1089,260,3335,64,8,256,4300,6.6,4650000
2018-07-20,Realme 6 Pro,Bắc Ninh,506,461,5601,64,8,256,4300,6.6,4650000
2018-07-21,Realme 6 Pro,Bắc Ninh,448,357,1911,64,8,256,4300,6.6,4650000
2018-07-22,Realme 6 Pro,Bắc Ninh,708,371,3193,64,8,256,4300,6.6,4650000
2018-07-23,Realme 6 Pro,Bắc Ninh,855,217,3518,64,8,256,4300,6.6,4650000
2018-07-24,Realme 6 Pro,Bắc Ninh,1247,461,2224,64,8,256,4300,6.6,4650000
2018-07-25,Realme 6 Pro,Bắc Ninh,1149,379,3665,64,8,256,4300,6.6,4650000
2018-07-26,Realme 6 Pro,Bắc Ninh,1016,218,2563,64,8,256,4300,6.6,4650000
2018-07-27,Realme 6 Pro,Bắc Ninh,548,506,5270,64,8,256,4300,6.6,4650000
2018-07-28,Realme 6 Pro,Bắc Ninh,815,405,1779,64,8,256,4300,6.6,4650000
2018-07-29,Realme 6 Pro,Bắc Ninh,981,342,2488,64,8,256,4300,6.6,4650000
2018-07-30,Realme 6 Pro,Bắc Ninh,1228,380,5781,64,8,256,4300,6.6,4650000
2018-07-31,Realme 6 Pro,Bắc Ninh,806,222,4178,64,8,256,4300,6.6,4650000
2018-08-01,Realme 6 Pro,Bắc Ninh,304,384,3530,64,8,256,4300,6.6,4650000
2018-08-02,Realme 6 Pro,Bắc Ninh,1132,264,2341,64,8,256,4300,6.6,4650000
2018-08-03,Realme 6 Pro,Bắc Ninh,706,288,1985,64,8,256,4300,6.6,4650000
2018-08-04,Realme 6 Pro,Bắc Ninh,455,216,4319,64,8,256,4300,6.6,4650000
2018-08-05,Realme 6 Pro,Bắc Ninh,721,507,4662,64,8,256,4300,6.6,4650000
2018-08-06,Realme 6 Pro,Bắc Ninh,1270,247,3185,64,8,256,4300,6.6,4650000
2018-08-07,Realme 6 Pro,Bắc Ninh,489,247,2481,64,8,256,4300,6.6,4650000
2018-08-08,Realme 6 Pro,Bắc Ninh,674,466,2035,64,8,256,4300,6.6,4650000
2018-08-09,Realme 6 Pro,Bắc Ninh,732,305,1848,64,8,256,4300,6.6,4650000
2018-08-10,Realme 6 Pro,Bắc Ninh,1147,472,3510,64,8,256,4300,6.6,4650000
2018-08-11,Realme 6 Pro,Bắc Ninh,548,382,4275,64,8,256,4300,6.6,4650000
2018-08-12,Realme 6 Pro,Bắc Ninh,1052,264,3460,64,8,256,4300,6.6,4650000
2018-08-13,Realme 6 Pro,Bắc Ninh,888,306,1911,64,8,256,4300,6.6,4650000
2018-08-14,Realme 6 Pro,Bắc Ninh,496,342,2662,64,8,256,4300,6.6,4650000
2018-08-15,Realme 6 Pro,Bắc Ninh,418,213,2131,64,8,256,4300,6.6,4650000
2018-08-16,Realme 6 Pro,Bắc Ninh,1099,252,3171,64,8,256,4300,6.6,4650000
2018-08-17,Realme 6 Pro,Bắc Ninh,323,425,2648,64,8,256,4300,6.6,4650000
2018-08-18,Realme 6 Pro,Bắc Ninh,453,393,5665,64,8,256,4300,6.6,4650000
2018-08-19,Realme 6 Pro,Bắc Ninh,489,499,3368,64,8,256,4300,6.6,4650000
2018-08-20,Realme 6 Pro,Bắc Ninh,1061,277,4418,64,8,256,4300,6.6,4650000
2018-08-21,Realme 6 Pro,Bắc Ninh,1277,369,2951,64,8,256,4300,6.6,4650000
2018-08-22,Realme 6 Pro,Bắc Ninh,903,361,2681,64,8,256,4300,6.6,4650000
2018-08-23,Realme 6 Pro,Bắc Ninh,1011,318,1504,64,8,256,4300,6.6,4650000
2018-08-24,Realme 6 Pro,Bắc Ninh,473,414,3567,64,8,256,4300,6.6,4650000
2018-08-25,Realme 6 Pro,Bắc Ninh,640,317,3414,64,8,256,4300,6.6,4650000
2018-08-26,Realme 6 Pro,Bắc Ninh,577,500,1245,64,8,256,4300,6.6,4650000
2018-08-27,Realme 6 Pro,Bắc Ninh,1196,436,2859,64,8,256,4300,6.6,4650000
2018-08-28,Realme 6 Pro,Bắc Ninh,528,367,3330,64,8,256,4300,6.6,4650000
2018-08-29,Realme 6 Pro,Bắc Ninh,710,303,2989,64,8,256,4300,6.6,4650000
2018-08-30,Realme 6 Pro,Bắc Ninh,498,215,1343,64,8,256,4300,6.6,4650000
2018-08-31,Realme 6 Pro,Bắc Ninh,639,342,2970,64,8,256,4300,6.6,4650000
2018-09-01,Realme 6 Pro,Bắc Ninh,1121,329,4046,64,8,256,4300,6.6,4650000
2018-09-02,Realme 6 Pro,Bắc Ninh,921,388,5429,64,8,256,4300,6.6,4650000
2018-09-03,Realme 6 Pro,Bắc Ninh,795,502,5479,64,8,256,4300,6.6,4650000
2018-09-04,Realme 6 Pro,Bắc Ninh,1022,432,2016,64,8,256,4300,6.6,4650000
2018-09-05,Realme 6 Pro,Bắc Ninh,1084,407,3767,64,8,256,4300,6.6,4650000
2018-09-06,Realme 6 Pro,Bắc Ninh,549,371,2657,64,8,256,4300,6.6,4650000
2018-09-07,Realme 6 Pro,Bắc Ninh,958,395,5750,64,8,256,4300,6.6,4650000
2018-09-08,Realme 6 Pro,Bắc Ninh,601,292,4682,64,8,256,4300,6.6,4650000
2018-09-09,Realme 6 Pro,Bắc Ninh,972,273,2243,64,8,256,4300,6.6,4650000
2018-09-10,Realme 6 Pro,Bắc Ninh,834,270,1570,64,8,256,4300,6.6,4650000
2018-09-11,Realme 6 Pro,Bắc Ninh,1293,365,4637,64,8,256,4300,6.6,4650000
2018-09-12,Realme 6 Pro,Bắc Ninh,567,325,2632,64,8,256,4300,6.6,4650000
2018-09-13,Realme 6 Pro,Bắc Ninh,534,411,5080,64,8,256,4300,6.6,4650000
2018-09-14,Realme 6 Pro,Bắc Ninh,1122,299,3290,64,8,256,4300,6.6,4650000
2018-09-15,Realme 6 Pro,Bắc Ninh,327,327,4720,64,8,256,4300,6.6,4650000
2018-09-16,Realme 6 Pro,Bắc Ninh,519,350,3723,64,8,256,4300,6.6,4650000
2018-09-17,Realme 6 Pro,Bắc Ninh,338,438,5957,64,8,256,4300,6.6,4650000
2018-09-18,Realme 6 Pro,Bắc Ninh,1239,409,3250,64,8,256,4300,6.6,4650000
2018-01-01,Realme 6 Pro,Bắc Ninh,1156,284,2235,64,8,256,4300,6.6,4650000
2018-01-02,Realme 6 Pro,Bắc Ninh,385,255,4780,64,8,256,4300,6.6,4650000
2018-01-03,Realme 6 Pro,Bắc Ninh,832,392,3441,64,8,256,4300,6.6,4650000
2018-01-04,Realme 6 Pro,Bắc Ninh,754,426,1045,64,8,256,4300,6.6,4650000
2018-01-05,Realme 6 Pro,Bắc Ninh,1283,308,1269,64,8,256,4300,6.6,4650000
2018-01-06,Realme 6 Pro,Bắc Ninh,1005,374,5275,64,8,256,4300,6.6,4650000
2018-01-07,Realme 6 Pro,Bắc Ninh,520,410,4539,64,8,256,4300,6.6,4650000
2018-01-08,Realme 6 Pro,Bắc Ninh,519,359,5263,64,8,256,4300,6.6,4650000
2018-01-09,Realme 6 Pro,Bắc Ninh,322,223,5090,64,8,256,4300,6.6,4650000
2018-01-10,Realme 6 Pro,Bắc Ninh,1259,339,1711,64,8,256,4300,6.6,4650000
2018-01-11,Realme 6 Pro,Bắc Ninh,738,235,3951,64,8,256,4300,6.6,4650000
2018-01-12,Realme 6 Pro,Bắc Ninh,1116,214,3571,64,8,256,4300,6.6,4650000
2018-01-13,Realme 6 Pro,Bắc Ninh,974,497,5076,64,8,256,4300,6.6,4650000
2018-01-14,Realme 6 Pro,Bắc Ninh,702,396,4144,64,8,256,4300,6.6,4650000
2018-01-15,Realme 6 Pro,Bắc Ninh,381,226,3204,64,8,256,4300,6.6,4650000
2018-01-16,Realme 6 Pro,Bắc Ninh,1252,329,3286,64,8,256,4300,6.6,4650000
2018-01-17,Realme 6 Pro,Bắc Ninh,447,342,3412,64,8,256,4300,6.6,4650000
2018-01-18,Realme 6 Pro,Bắc Ninh,810,295,5575,64,8,256,4300,6.6,4650000
2018-01-19,Realme 6 Pro,Bắc Ninh,1293,240,1358,64,8,256,4300,6.6,4650000
2018-01-20,Realme 6 Pro,Bắc Ninh,904,337,2957,64,8,256,4300,6.6,4650000
2018-01-21,Realme 6 Pro,Bắc Ninh,877,388,3353,64,8,256,4300,6.6,4650000
2018-01-22,Realme 6 Pro,Bắc Ninh,1098,299,5020,64,8,256,4300,6.6,4650000
2018-01-23,Realme 6 Pro,Bắc Ninh,1089,273,3052,64,8,256,4300,6.6,4650000
2018-01-24,Realme 6 Pro,Bắc Ninh,516,456,5178,64,8,256,4300,6.6,4650000
2018-01-25,Realme 6 Pro,Bắc Ninh,772,380,2858,64,8,256,4300,6.6,4650000
2018-01-26,Realme 6 Pro,Bắc Ninh,318,298,5905,64,8,256,4300,6.6,4650000
2018-01-27,Realme 6 Pro,Bắc Ninh,977,499,2990,64,8,256,4300,6.6,4650000
2018-01-28,Realme 6 Pro,Bắc Ninh,788,344,3202,64,8,256,4300,6.6,4650000
2018-01-29,Realme 6 Pro,Bắc Ninh,686,308,1578,64,8,256,4300,6.6,4650000
2018-01-30,Realme 6 Pro,Bắc Ninh,973,251,5568,64,8,256,4300,6.6,4650000
2018-01-31,Realme 6 Pro,Bắc Ninh,368,353,5264,64,8,256,4300,6.6,4650000
2018-02-01,Realme 6 Pro,Bắc Ninh,442,462,5895,64,8,256,4300,6.6,4650000
2018-02-02,Realme 6 Pro,Bắc Ninh,1183,466,3117,64,8,256,4300,6.6,4650000
2018-02-03,Realme 6 Pro,Bắc Ninh,1192,464,2797,64,8,256,4300,6.6,4650000
2018-02-04,Realme 6 Pro,Bắc Ninh,1224,319,1862,64,8,256,4300,6.6,4650000
2018-02-05,Realme 6 Pro,Bắc Ninh,769,400,2220,64,8,256,4300,6.6,4650000
2018-02-06,Realme 6 Pro,Bắc Ninh,710,471,3183,64,8,256,4300,6.6,4650000
2018-02-07,Realme 6 Pro,Bắc Ninh,349,304,1471,64,8,256,4300,6.6,4650000
2018-02-08,Realme 6 Pro,Bắc Ninh,1176,499,4049,64,8,256,4300,6.6,4650000
2018-02-09,Realme 6 Pro,Bắc Ninh,747,215,4138,64,8,256,4300,6.6,4650000
2018-02-10,Realme 6 Pro,Bắc Ninh,760,212,1034,64,8,256,4300,6.6,4650000
2018-02-11,Realme 6 Pro,Bắc Ninh,487,376,5810,64,8,256,4300,6.6,4650000
2018-02-12,Realme 6 Pro,Bắc Ninh,1206,359,1439,64,8,256,4300,6.6,4650000
2018-02-13,Realme 6 Pro,Bắc Ninh,637,417,5151,64,8,256,4300,6.6,4650000
2018-02-14,Realme 6 Pro,Bắc Ninh,541,393,4844,64,8,256,4300,6.6,4650000
2018-02-15,Realme 6 Pro,Bắc Ninh,725,320,3938,64,8,256,4300,6.6,4650000
2018-02-16,Realme 6 Pro,Bắc Ninh,333,450,3868,64,8,256,4300,6.6,4650000
2018-02-17,Realme 6 Pro,Bắc Ninh,503,419,3795,64,8,256,4300,6.6,4650000
2018-02-18,Realme 6 Pro,Bắc Ninh,569,335,3410,64,8,256,4300,6.6,4650000
2018-02-19,Realme 6 Pro,Bắc Ninh,1122,364,1583,64,8,256,4300,6.6,4650000
2018-02-20,Realme 6 Pro,Bắc Ninh,869,242,4801,64,8,256,4300,6.6,4650000
2018-02-21,Realme 6 Pro,Bắc Ninh,738,303,3908,64,8,256,4300,6.6,4650000
2018-02-22,Realme 6 Pro,Bắc Ninh,634,237,5027,64,8,256,4300,6.6,4650000
2018-02-23,Realme 6 Pro,Bắc Ninh,308,328,4663,64,8,256,4300,6.6,4650000
2018-02-24,Realme 6 Pro,Bắc Ninh,1220,312,1692,64,8,256,4300,6.6,4650000
2018-02-25,Realme 6 Pro,Bắc Ninh,441,381,3902,64,8,256,4300,6.6,4650000
2018-02-26,Realme 6 Pro,Bắc Ninh,619,365,2949,64,8,256,4300,6.6,4650000
2018-02-27,Realme 6 Pro,Bắc Ninh,1245,403,4034,64,8,256,4300,6.6,4650000
2018-02-28,Realme 6 Pro,Bắc Ninh,332,429,1951,64,8,256,4300,6.6,4650000
2018-03-01,Realme 6 Pro,Bắc Ninh,472,281,5452,64,8,256,4300,6.6,4650000
2018-03-02,Realme 6 Pro,Bắc Ninh,1024,290,3302,64,8,256,4300,6.6,4650000
2018-03-03,Realme 6 Pro,Bắc Ninh,1296,480,5134,64,8,256,4300,6.6,4650000
2018-03-04,Realme 6 Pro,Bắc Ninh,1240,280,5548,64,8,256,4300,6.6,4650000
2018-03-05,Realme 6 Pro,Bắc Ninh,702,394,1550,64,8,256,4300,6.6,4650000
